HomeworkID,GraderUserID,GradeeUserID,peerGrade,teacherGrade
-4073862762506469864,-995997108840649446,-3712014780464311445,10,10
-4073862762506469864,1651427780072336246,-3712014780464311445,9,10
-4073862762506469864,8805556190810926237,-3712014780464311445,10,10
-4073862762506469864,1792578164464116604,-2169686844198929163,10,7
-4073862762506469864,-5473139041039906612,-2169686844198929163,10,7
-4073862762506469864,1706791406115567930,-2169686844198929163,6,7
-4073862762506469864,5257539220866229772,664138154116523623,8,10
-4073862762506469864,8810648034808895395,664138154116523623,10,10
-4073862762506469864,-5721364805573445275,664138154116523623,10,10
-4073862762506469864,-8143421223879742737,-772281997610945849,9,10
-4073862762506469864,-1966818366925799849,-772281997610945849,10,10
-4073862762506469864,2555942040967744508,-772281997610945849,10,10
-4073862762506469864,5257539220866229772,-8143421223879742737,10,10
-4073862762506469864,8810648034808895395,-8143421223879742737,10,10
-4073862762506469864,7495251544494305971,-8143421223879742737,10,10
-4073862762506469864,2742154193710460114,3828558232244985353,10,6
-4073862762506469864,6230254325532358536,3828558232244985353,10,6
-4073862762506469864,-5015318438922990110,3828558232244985353,9,6
-4073862762506469864,6230254325532358536,7495251544494305971,8,6
-4073862762506469864,-3647384257269818890,7495251544494305971,4,6
-4073862762506469864,-5015318438922990110,7495251544494305971,10,6
-4073862762506469864,-270344155591396250,-5721364805573445275,10,10
-4073862762506469864,-3912453616061111970,-5721364805573445275,10,10
-4073862762506469864,5587980115346396328,-5721364805573445275,8,10
-4073862762506469864,-1972809236505201010,-722082023526633488,10,8
-4073862762506469864,-2169686844198929163,-722082023526633488,10,8
-4073862762506469864,2002062879380865581,-722082023526633488,8,8
-4073862762506469864,141088287878658170,-5473139041039906612,5,7
-4073862762506469864,3828558232244985353,-5473139041039906612,6,7
-4073862762506469864,3406049920092642956,-5473139041039906612,10,7
-4073862762506469864,1792578164464116604,-7070523509046563665,10,10
-4073862762506469864,-722082023526633488,-7070523509046563665,10,10
-4073862762506469864,7738856873432851065,-7070523509046563665,10,10
-4073862762506469864,-893603728605969553,-5392023755706927046,10,10
-4073862762506469864,3445745109755878762,-5392023755706927046,10,10
-4073862762506469864,1706791406115567930,-5392023755706927046,10,10
-4073862762506469864,-8143421223879742737,-8900131687252597939,10,4
-4073862762506469864,8418366736930961688,-8900131687252597939,10,4
-4073862762506469864,5520827872660497746,-8900131687252597939,10,4
-4073862762506469864,7348563972473194791,5917387671955996223,8,4
-4073862762506469864,-893603728605969553,5917387671955996223,6,4
-4073862762506469864,3445745109755878762,5917387671955996223,10,4
-4073862762506469864,-1972809236505201010,5587980115346396328,6,6
-4073862762506469864,2002062879380865581,5587980115346396328,10,6
-4073862762506469864,664138154116523623,5587980115346396328,10,6
-4073862762506469864,-3712014780464311445,-1525333662076701679,10,10
-4073862762506469864,-3647384257269818890,-1525333662076701679,10,10
-4073862762506469864,853743625592045201,-1525333662076701679,10,10
-4073862762506469864,1009578924098033148,-893603728605969553,9,10
-4073862762506469864,-7070523509046563665,-893603728605969553,10,10
-4073862762506469864,-1938363621127859261,-893603728605969553,10,10
-4073862762506469864,2742154193710460114,1651427780072336246,10,9
-4073862762506469864,-5015318438922990110,1651427780072336246,10,9
-4073862762506469864,7264956960216467446,1651427780072336246,10,9
-4073862762506469864,-5392023755706927046,7264956960216467446,8,8
-4073862762506469864,1009578924098033148,7264956960216467446,9,8
-4073862762506469864,-1938363621127859261,7264956960216467446,10,8
-4073862762506469864,-995997108840649446,6230254325532358536,10,6
-4073862762506469864,7348563972473194791,6230254325532358536,8,6
-4073862762506469864,-893603728605969553,6230254325532358536,7,6
-4073862762506469864,-7808699374651042728,853743625592045201,10,9
-4073862762506469864,-5721364805573445275,853743625592045201,10,9
-4073862762506469864,-2953593075231461091,853743625592045201,10,9
-4073862762506469864,1651427780072336246,2002062879380865581,9,8
-4073862762506469864,8805556190810926237,2002062879380865581,10,8
-4073862762506469864,6924736541418224011,2002062879380865581,10,8
-4073862762506469864,-8578647467276886637,-8005341819725653197,10,9
-4073862762506469864,3828558232244985353,-8005341819725653197,10,9
-4073862762506469864,3406049920092642956,-8005341819725653197,10,9
-4073862762506469864,-6983807543281290408,-1966818366925799849,10,10
-4073862762506469864,537050156120794325,-1966818366925799849,10,10
-4073862762506469864,-8900131687252597939,-1966818366925799849,10,10
-4073862762506469864,-1385289962606463072,5520827872660497746,10,8
-4073862762506469864,-8900131687252597939,5520827872660497746,10,8
-4073862762506469864,6383201905715805253,5520827872660497746,10,8
-4073862762506469864,-772281997610945849,3406049920092642956,4,6
-4073862762506469864,-1966818366925799849,3406049920092642956,9,6
-4073862762506469864,8418366736930961688,3406049920092642956,10,6
-4073862762506469864,-7446145463605910728,8810648034808895395,10,10
-4073862762506469864,537050156120794325,8810648034808895395,10,10
-4073862762506469864,-7325184937519451555,8810648034808895395,10,10
-4073862762506469864,-556415562345897616,-2953593075231461091,10,5
-4073862762506469864,-7070523509046563665,-2953593075231461091,8,5
-4073862762506469864,-7325184937519451555,-2953593075231461091,9,5
-4073862762506469864,-1972809236505201010,7738856873432851065,9,10
-4073862762506469864,664138154116523623,7738856873432851065,10,10
-4073862762506469864,-8005341819725653197,7738856873432851065,10,10
-4073862762506469864,-7808699374651042728,1706791406115567930,10,10
-4073862762506469864,-722082023526633488,1706791406115567930,10,10
-4073862762506469864,-2953593075231461091,1706791406115567930,10,10
-4073862762506469864,-5392023755706927046,-1938363621127859261,8,6
-4073862762506469864,1009578924098033148,-1938363621127859261,6,6
-4073862762506469864,6383201905715805253,-1938363621127859261,10,6
-4073862762506469864,1792578164464116604,6383201905715805253,10,8
-4073862762506469864,-5473139041039906612,6383201905715805253,10,8
-4073862762506469864,5917387671955996223,6383201905715805253,10,8
-4073862762506469864,-7446145463605910728,-6983807543281290408,10,10
-4073862762506469864,-7967870590291813354,-6983807543281290408,9,10
-4073862762506469864,1706791406115567930,-6983807543281290408,9,10
-4073862762506469864,2555942040967744508,-7446145463605910728,10,8
-4073862762506469864,664138154116523623,-7446145463605910728,10,8
-4073862762506469864,-8005341819725653197,-7446145463605910728,10,8
-4073862762506469864,-772281997610945849,-3912453616061111970,9,9
-4073862762506469864,2555942040967744508,-3912453616061111970,10,9
-4073862762506469864,-8005341819725653197,-3912453616061111970,7,9
-4073862762506469864,-7446145463605910728,-7325184937519451555,10,9
-4073862762506469864,-7967870590291813354,-7325184937519451555,8,9
-4073862762506469864,5587980115346396328,-7325184937519451555,9,9
-4073862762506469864,8805556190810926237,7348563972473194791,10,8
-4073862762506469864,6924736541418224011,7348563972473194791,10,8
-4073862762506469864,7264956960216467446,7348563972473194791,10,8
-4073862762506469864,-6983807543281290408,8805556190810926237,9,9
-4073862762506469864,537050156120794325,8805556190810926237,10,9
-4073862762506469864,-7325184937519451555,8805556190810926237,10,9
